Date,Last Price - GN,,Date,Last Price - Demant,,Date,Last Price - S&P,,Date,Last Price - Sonova,,Dato,GN,Demant,S&P,Sonova
2/1/2021,"484,2",,2/1/2021,"221,7",,1/28/2021,"3787,38",,2/5/2021,"224,2",,2/1/2021,"484,2","221,7","3773,86","218,7"
1/29/2021,470,,1/29/2021,"220,8",,1/27/2021,"3750,77",,2/4/2021,"226,4",,1/29/2021,470,"220,8","3714,24","215,4"
1/28/2021,"484,1",,1/28/2021,229,,1/26/2021,"3849,62",,2/3/2021,"221,4",,1/28/2021,"484,1",229,"3787,38",225
1/27/2021,"487,1",,1/27/2021,"235,3",,1/25/2021,"3855,36",,2/2/2021,"224,4",,1/27/2021,"487,1","235,3","3750,77","227,5"
1/26/2021,"483,2",,1/26/2021,"236,4",,1/22/2021,"3841,47",,2/1/2021,"218,7",,1/26/2021,"483,2","236,4","3849,62","227,1"
1/25/2021,493,,1/25/2021,"238,4",,1/21/2021,"3853,07",,1/29/2021,"215,4",,1/25/2021,493,"238,4","3855,36","223,7"
1/22/2021,"483,8",,1/22/2021,"239,8",,1/20/2021,"3851,85",,1/28/2021,225,,1/22/2021,"483,8","239,8","3841,47","224,4"
1/21/2021,"475,3",,1/21/2021,"238,6",,1/19/2021,"3798,91",,1/27/2021,"227,5",,1/21/2021,"475,3","238,6","3853,07","227,5"
1/20/2021,"477,5",,1/20/2021,239,,1/15/2021,"3768,25",,1/26/2021,"227,1",,1/20/2021,"477,5",239,"3851,85",229
1/19/2021,483,,1/19/2021,"239,5",,1/14/2021,"3795,54",,1/25/2021,"223,7",,1/19/2021,483,"239,5","3798,91","223,8"
1/18/2021,"467,2",,1/18/2021,233,,1/13/2021,"3809,84",,1/22/2021,"224,4",,1/18/2021,"467,2",233,"3768,25","225,7"
1/15/2021,"464,5",,1/15/2021,"227,2",,1/12/2021,"3801,19",,1/21/2021,"227,5",,1/15/2021,"464,5","227,2","3768,25","224,2"
1/14/2021,"468,9",,1/14/2021,"230,3",,1/11/2021,"3799,61",,1/20/2021,229,,1/14/2021,"468,9","230,3","3795,54","224,6"
1/13/2021,"461,2",,1/13/2021,"226,5",,1/8/2021,"3824,68",,1/19/2021,"223,8",,1/13/2021,"461,2","226,5","3809,84",223
1/12/2021,461,,1/12/2021,"226,1",,1/7/2021,"3803,79",,1/18/2021,"225,7",,1/12/2021,461,"226,1","3801,19","221,3"
1/11/2021,"462,7",,1/11/2021,"227,3",,1/6/2021,"3748,14",,1/15/2021,"224,2",,1/11/2021,"462,7","227,3","3799,61","224,4"
1/8/2021,"475,6",,1/8/2021,"229,3",,1/5/2021,"3726,86",,1/14/2021,"224,6",,1/8/2021,"475,6","229,3","3824,68","229,3"
1/7/2021,"476,3",,1/7/2021,"226,6",,1/4/2021,"3700,65",,1/13/2021,223,,1/7/2021,"476,3","226,6","3803,79","227,8"
1/6/2021,472,,1/6/2021,"227,6",,12/31/2020,"3756,07",,1/12/2021,"221,3",,1/6/2021,472,"227,6","3748,14","230,9"
1/5/2021,"489,8",,1/5/2021,"230,7",,12/30/2020,"3732,04",,1/11/2021,"224,4",,1/5/2021,"489,8","230,7","3726,86","231,2"
1/4/2021,"493,9",,1/4/2021,"234,3",,12/29/2020,"3727,04",,1/8/2021,"229,3",,1/4/2021,"493,9","234,3","3700,65","232,5"
12/30/2020,"487,2",,12/30/2020,"240,6",,12/28/2020,"3735,36",,1/7/2021,"227,8",,12/30/2020,"487,2","240,6","3732,04",230
12/29/2020,"494,7",,12/29/2020,"241,4",,12/24/2020,"3703,06",,1/6/2021,"230,9",,12/29/2020,"494,7","241,4","3727,04",231
12/28/2020,486,,12/28/2020,"241,6",,12/23/2020,"3690,01",,1/5/2021,"231,2",,12/28/2020,486,"241,6","3735,36","229,8"
12/23/2020,485,,12/23/2020,"233,9",,12/22/2020,"3687,26",,1/4/2021,"232,5",,12/23/2020,485,"233,9","3690,01","225,8"
12/22/2020,"489,8",,12/22/2020,236,,12/21/2020,"3694,92",,12/30/2020,230,,12/22/2020,"489,8",236,"3687,26","226,3"
12/21/2020,"479,9",,12/21/2020,230,,12/18/2020,"3709,41",,12/29/2020,231,,12/21/2020,"479,9",230,"3694,92","221,2"
12/18/2020,"486,4",,12/18/2020,"231,8",,12/17/2020,"3722,48",,12/28/2020,"229,8",,12/18/2020,"486,4","231,8","3709,41","224,8"
12/17/2020,"488,7",,12/17/2020,"232,2",,12/16/2020,"3701,17",,12/23/2020,"225,8",,12/17/2020,"488,7","232,2","3722,48","226,3"
12/16/2020,"494,7",,12/16/2020,"234,6",,12/15/2020,"3694,62",,12/22/2020,"226,3",,12/16/2020,"494,7","234,6","3701,17",223
12/15/2020,485,,12/15/2020,"231,8",,12/14/2020,"3647,49",,12/21/2020,"221,2",,12/15/2020,485,"231,8","3694,62","220,6"
12/14/2020,"493,5",,12/14/2020,"230,5",,12/11/2020,"3663,46",,12/18/2020,"224,8",,12/14/2020,"493,5","230,5","3647,49","222,2"
12/11/2020,"492,5",,12/11/2020,229,,12/10/2020,"3668,1",,12/17/2020,"226,3",,12/11/2020,"492,5",229,"3663,46","221,9"
12/10/2020,"487,1",,12/10/2020,"222,9",,12/9/2020,"3672,82",,12/16/2020,223,,12/10/2020,"487,1","222,9","3668,1","222,6"
12/9/2020,"485,1",,12/9/2020,221,,12/8/2020,"3702,25",,12/15/2020,"220,6",,12/9/2020,"485,1",221,"3672,82","222,5"
12/8/2020,"480,6",,12/8/2020,"216,7",,12/7/2020,"3691,96",,12/14/2020,"222,2",,12/8/2020,"480,6","216,7","3702,25",224
12/7/2020,477,,12/7/2020,"216,4",,12/4/2020,"3699,12",,12/11/2020,"221,9",,12/7/2020,477,"216,4","3691,96",223
12/4/2020,474,,12/4/2020,"216,5",,12/3/2020,"3666,72",,12/10/2020,"222,6",,12/4/2020,474,"216,5","3699,12","223,5"
12/3/2020,"476,7",,12/3/2020,"216,4",,12/2/2020,"3669,01",,12/9/2020,"222,5",,12/3/2020,"476,7","216,4","3666,72",223
12/2/2020,488,,12/2/2020,"220,9",,12/1/2020,"3662,45",,12/8/2020,224,,12/2/2020,488,"220,9","3669,01","223,4"
12/1/2020,"491,4",,12/1/2020,225,,11/30/2020,"3621,63",,12/7/2020,223,,12/1/2020,"491,4",225,"3662,45","226,7"
11/30/2020,508,,11/30/2020,235,,11/27/2020,"3638,35",,12/4/2020,"223,5",,11/30/2020,508,235,"3621,63","225,1"
11/27/2020,"501,4",,11/27/2020,"218,7",,11/25/2020,"3629,65",,12/3/2020,223,,11/27/2020,"501,4","218,7","3638,35","223,7"
11/26/2020,"486,3",,11/26/2020,"216,8",,11/24/2020,"3635,41",,12/2/2020,"223,4",,11/26/2020,"486,3","216,8","3629,65","220,3"
11/25/2020,"482,4",,11/25/2020,"217,3",,11/23/2020,"3577,59",,12/1/2020,"226,7",,11/25/2020,"482,4","217,3","3629,65",217
11/24/2020,"473,1",,11/24/2020,"218,3",,11/20/2020,"3557,54",,11/30/2020,"225,1",,11/24/2020,"473,1","218,3","3635,41","218,3"
11/23/2020,"481,2",,11/23/2020,"222,9",,11/19/2020,"3581,87",,11/27/2020,"223,7",,11/23/2020,"481,2","222,9","3577,59","221,3"
11/20/2020,"474,5",,11/20/2020,219,,11/18/2020,"3567,79",,11/26/2020,"220,3",,11/20/2020,"474,5",219,"3557,54","224,2"
11/19/2020,"465,1",,11/19/2020,215,,11/17/2020,"3609,53",,11/25/2020,217,,11/19/2020,"465,1",215,"3581,87","223,4"
11/18/2020,"466,3",,11/18/2020,"216,6",,11/16/2020,"3626,91",,11/24/2020,"218,3",,11/18/2020,"466,3","216,6","3567,79",228
11/17/2020,480,,11/17/2020,"219,4",,11/13/2020,"3585,15",,11/23/2020,"221,3",,11/17/2020,480,"219,4","3609,53","230,2"
11/16/2020,481,,11/16/2020,"226,3",,11/12/2020,"3537,01",,11/20/2020,"224,2",,11/16/2020,481,"226,3","3626,91","240,3"
11/13/2020,"475,1",,11/13/2020,"222,1",,11/11/2020,"3572,66",,11/19/2020,"223,4",,11/13/2020,"475,1","222,1","3585,15","233,8"
11/12/2020,"478,2",,11/12/2020,"224,4",,11/10/2020,"3545,53",,11/18/2020,228,,11/12/2020,"478,2","224,4","3537,01","237,9"
11/11/2020,466,,11/11/2020,"226,9",,11/9/2020,"3550,5",,11/17/2020,"230,2",,11/11/2020,466,"226,9","3572,66",242
11/10/2020,"461,7",,11/10/2020,"227,1",,11/6/2020,"3509,44",,11/16/2020,"240,3",,11/10/2020,"461,7","227,1","3545,53","244,6"
11/9/2020,"496,1",,11/9/2020,"234,3",,11/5/2020,"3510,45",,11/13/2020,"233,8",,11/9/2020,"496,1","234,3","3550,5","248,3"
11/6/2020,"494,8",,11/6/2020,"214,5",,11/4/2020,"3443,44",,11/12/2020,"237,9",,11/6/2020,"494,8","214,5","3509,44","229,2"
11/5/2020,"499,5",,11/5/2020,"213,3",,11/3/2020,"3369,16",,11/11/2020,242,,11/5/2020,"499,5","213,3","3510,45","229,6"
11/4/2020,"501,4",,11/4/2020,"216,4",,11/2/2020,"3310,24",,11/10/2020,"244,6",,11/4/2020,"501,4","216,4","3443,44","229,5"
11/3/2020,"474,9",,11/3/2020,"208,9",,10/30/2020,"3269,96",,11/9/2020,"248,3",,11/3/2020,"474,9","208,9","3369,16","223,3"
11/2/2020,460,,11/2/2020,"200,6",,10/29/2020,"3310,11",,11/6/2020,"229,2",,11/2/2020,460,"200,6","3310,24","218,1"
10/30/2020,"459,7",,10/30/2020,"201,3",,10/28/2020,"3271,03",,11/5/2020,"229,6",,10/30/2020,"459,7","201,3","3269,96","217,5"
10/29/2020,456,,10/29/2020,"200,3",,10/27/2020,"3390,68",,11/4/2020,"229,5",,10/29/2020,456,"200,3","3310,11","216,2"
10/28/2020,"452,8",,10/28/2020,"205,1",,10/26/2020,"3400,97",,11/3/2020,"223,3",,10/28/2020,"452,8","205,1","3271,03","219,2"
10/27/2020,"472,1",,10/27/2020,216,,10/23/2020,"3465,39",,11/2/2020,"218,1",,10/27/2020,"472,1",216,"3390,68",229
10/26/2020,"473,4",,10/26/2020,"215,5",,10/22/2020,"3453,49",,10/30/2020,"217,5",,10/26/2020,"473,4","215,5","3400,97","230,1"
10/23/2020,"479,7",,10/23/2020,"217,1",,10/21/2020,"3435,56",,10/29/2020,"216,2",,10/23/2020,"479,7","217,1","3465,39","236,2"
10/22/2020,"486,3",,10/22/2020,"216,8",,10/20/2020,"3443,12",,10/28/2020,"219,2",,10/22/2020,"486,3","216,8","3453,49","237,8"
10/21/2020,"491,3",,10/21/2020,"213,5",,10/19/2020,"3426,92",,10/27/2020,229,,10/21/2020,"491,3","213,5","3435,56","238,5"
10/20/2020,"495,5",,10/20/2020,"214,5",,10/16/2020,"3483,81",,10/26/2020,"230,1",,10/20/2020,"495,5","214,5","3443,12","243,1"
10/19/2020,"500,8",,10/19/2020,204,,10/15/2020,"3483,34",,10/23/2020,"236,2",,10/19/2020,"500,8",204,"3426,92","244,8"
10/16/2020,"510,4",,10/16/2020,"203,4",,10/14/2020,"3488,67",,10/22/2020,"237,8",,10/16/2020,"510,4","203,4","3483,81","246,1"
10/15/2020,"504,6",,10/15/2020,"205,5",,10/13/2020,"3511,93",,10/21/2020,"238,5",,10/15/2020,"504,6","205,5","3483,34",242
10/14/2020,"513,2",,10/14/2020,"204,7",,10/12/2020,"3534,22",,10/20/2020,"243,1",,10/14/2020,"513,2","204,7","3488,67","246,1"
10/13/2020,"512,2",,10/13/2020,"201,6",,10/9/2020,"3477,13",,10/19/2020,"244,8",,10/13/2020,"512,2","201,6","3511,93","245,2"
10/12/2020,"511,6",,10/12/2020,209,,10/8/2020,"3446,83",,10/16/2020,"246,1",,10/12/2020,"511,6",209,"3534,22",248
10/9/2020,509,,10/9/2020,"204,7",,10/7/2020,"3419,45",,10/15/2020,242,,10/9/2020,509,"204,7","3477,13","243,2"
10/8/2020,"487,9",,10/8/2020,"205,8",,10/6/2020,"3360,95",,10/14/2020,"246,1",,10/8/2020,"487,9","205,8","3446,83","243,8"
10/7/2020,"488,6",,10/7/2020,"198,3",,10/5/2020,"3408,63",,10/13/2020,"245,2",,10/7/2020,"488,6","198,3","3419,45","239,7"
10/6/2020,486,,10/6/2020,200,,10/2/2020,"3348,44",,10/12/2020,248,,10/6/2020,486,200,"3360,95","233,9"
10/5/2020,"495,6",,10/5/2020,"199,25",,10/1/2020,"3380,8",,10/9/2020,"243,2",,10/5/2020,"495,6","199,25","3408,63","238,1"
10/2/2020,"486,7",,10/2/2020,"191,6",,9/30/2020,3363,,10/8/2020,"243,8",,10/2/2020,"486,7","191,6","3348,44",236
10/1/2020,"493,7",,10/1/2020,196,,9/29/2020,"3335,47",,10/7/2020,"239,7",,10/1/2020,"493,7",196,"3380,8","236,7"
9/30/2020,"480,8",,9/30/2020,"199,5",,9/28/2020,"3351,6",,10/6/2020,"233,9",,9/30/2020,"480,8","199,5",3363,"233,6"
9/29/2020,"486,4",,9/29/2020,"199,5",,9/25/2020,"3298,46",,10/5/2020,"238,1",,9/29/2020,"486,4","199,5","3335,47","233,1"
9/28/2020,"484,7",,9/28/2020,198,,9/24/2020,"3246,59",,10/2/2020,236,,9/28/2020,"484,7",198,"3351,6","234,6"
9/25/2020,"466,4",,9/25/2020,"179,95",,9/23/2020,"3236,92",,10/1/2020,"236,7",,9/25/2020,"466,4","179,95","3298,46","205,1"
9/24/2020,"465,2",,9/24/2020,"179,25",,9/22/2020,"3315,57",,9/30/2020,"233,6",,9/24/2020,"465,2","179,25","3246,59","205,6"
9/23/2020,"473,3",,9/23/2020,"186,15",,9/21/2020,"3281,06",,9/29/2020,"233,1",,9/23/2020,"473,3","186,15","3236,92","209,9"
9/22/2020,"473,1",,9/22/2020,"183,6",,9/18/2020,"3319,47",,9/28/2020,"234,6",,9/22/2020,"473,1","183,6","3315,57","207,1"
9/21/2020,474,,9/21/2020,183,,9/17/2020,"3357,01",,9/25/2020,"205,1",,9/21/2020,474,183,"3281,06","211,5"
9/18/2020,"491,9",,9/18/2020,185,,9/16/2020,"3385,49",,9/24/2020,"205,6",,9/18/2020,"491,9",185,"3319,47","220,2"
9/17/2020,"482,1",,9/17/2020,"187,35",,9/15/2020,"3401,2",,9/23/2020,"209,9",,9/17/2020,"482,1","187,35","3357,01","222,4"
9/16/2020,"479,1",,9/16/2020,"186,4",,9/14/2020,"3383,54",,9/22/2020,"207,1",,9/16/2020,"479,1","186,4","3385,49","221,6"
9/15/2020,"472,8",,9/15/2020,"191,1",,9/11/2020,"3340,97",,9/21/2020,"211,5",,9/15/2020,"472,8","191,1","3401,2","220,2"
9/14/2020,"460,7",,9/14/2020,"190,15",,9/10/2020,"3339,19",,9/18/2020,"220,2",,9/14/2020,"460,7","190,15","3383,54","217,7"
9/11/2020,"457,5",,9/11/2020,189,,9/9/2020,"3398,96",,9/17/2020,"222,4",,9/11/2020,"457,5",189,"3340,97","217,7"
9/10/2020,"454,5",,9/10/2020,"186,9",,9/8/2020,"3331,84",,9/16/2020,"221,6",,9/10/2020,"454,5","186,9","3339,19","213,7"
9/9/2020,"452,8",,9/9/2020,"187,95",,9/4/2020,"3426,96",,9/15/2020,"220,2",,9/9/2020,"452,8","187,95","3398,96","210,7"
9/8/2020,"444,3",,9/8/2020,"185,45",,9/3/2020,"3455,06",,9/14/2020,"217,7",,9/8/2020,"444,3","185,45","3331,84","209,1"
9/7/2020,"451,9",,9/7/2020,"190,9",,9/2/2020,"3580,84",,9/11/2020,"217,7",,9/7/2020,"451,9","190,9","3426,96","213,3"
9/4/2020,"438,9",,9/4/2020,"184,65",,9/1/2020,"3526,65",,9/10/2020,"213,7",,9/4/2020,"438,9","184,65","3426,96","207,6"
9/3/2020,454,,9/3/2020,"189,5",,8/31/2020,"3500,31",,9/9/2020,"210,7",,9/3/2020,454,"189,5","3455,06","209,4"
9/2/2020,"460,3",,9/2/2020,"192,85",,8/28/2020,"3508,01",,9/8/2020,"209,1",,9/2/2020,"460,3","192,85","3580,84","219,6"
9/1/2020,"449,9",,9/1/2020,"185,5",,8/27/2020,"3484,55",,9/7/2020,"213,3",,9/1/2020,"449,9","185,5","3526,65",211
8/31/2020,"451,9",,8/31/2020,"186,2",,8/26/2020,"3478,73",,9/4/2020,"207,6",,8/31/2020,"451,9","186,2","3500,31","211,1"
8/28/2020,"443,8",,8/28/2020,"184,45",,8/25/2020,"3443,62",,9/3/2020,"209,4",,8/28/2020,"443,8","184,45","3508,01","213,4"
8/27/2020,"448,5",,8/27/2020,187,,8/24/2020,"3431,28",,9/2/2020,"219,6",,8/27/2020,"448,5",187,"3484,55","213,7"
8/26/2020,"446,2",,8/26/2020,"186,85",,8/21/2020,"3397,16",,9/1/2020,211,,8/26/2020,"446,2","186,85","3478,73","213,2"
8/25/2020,"435,8",,8/25/2020,"188,7",,8/20/2020,"3385,51",,8/31/2020,"211,1",,8/25/2020,"435,8","188,7","3443,62","213,1"
8/24/2020,"433,8",,8/24/2020,"184,9",,8/19/2020,"3374,85",,8/28/2020,"213,4",,8/24/2020,"433,8","184,9","3431,28","213,5"
8/21/2020,"435,1",,8/21/2020,186,,8/18/2020,"3389,78",,8/27/2020,"213,7",,8/21/2020,"435,1",186,"3397,16","210,9"
8/20/2020,"435,2",,8/20/2020,"186,05",,8/17/2020,"3381,99",,8/26/2020,"213,2",,8/20/2020,"435,2","186,05","3385,51","212,9"
8/19/2020,"435,6",,8/19/2020,"189,8",,8/14/2020,"3372,85",,8/25/2020,"213,1",,8/19/2020,"435,6","189,8","3374,85",216
8/18/2020,"410,1",,8/18/2020,"190,45",,8/13/2020,"3373,43",,8/24/2020,"213,5",,8/18/2020,"410,1","190,45","3389,78","210,8"
8/17/2020,"409,8",,8/17/2020,"201,6",,8/12/2020,"3380,35",,8/21/2020,"210,9",,8/17/2020,"409,8","201,6","3381,99","213,1"
8/14/2020,"404,4",,8/14/2020,"201,8",,8/11/2020,"3333,69",,8/20/2020,"212,9",,8/14/2020,"404,4","201,8","3372,85","216,2"
8/13/2020,404,,8/13/2020,"205,8",,8/10/2020,"3360,47",,8/19/2020,216,,8/13/2020,404,"205,8","3373,43","215,8"
8/12/2020,"409,9",,8/12/2020,"210,3",,8/7/2020,"3351,28",,8/18/2020,"210,8",,8/12/2020,"409,9","210,3","3380,35","213,7"
8/11/2020,"403,5",,8/11/2020,205,,8/6/2020,"3349,16",,8/17/2020,"213,1",,8/11/2020,"403,5",205,"3333,69","210,9"
8/10/2020,"396,1",,8/10/2020,"199,5",,8/5/2020,"3327,77",,8/14/2020,"216,2",,8/10/2020,"396,1","199,5","3360,47","206,8"
8/7/2020,"403,6",,8/7/2020,"198,2",,8/4/2020,"3306,51",,8/13/2020,"215,8",,8/7/2020,"403,6","198,2","3351,28",210
8/6/2020,"399,6",,8/6/2020,"193,2",,8/3/2020,"3294,61",,8/12/2020,"213,7",,8/6/2020,"399,6","193,2","3349,16","205,8"
8/5/2020,"394,6",,8/5/2020,"191,7",,7/31/2020,"3271,12",,8/11/2020,"210,9",,8/5/2020,"394,6","191,7","3327,77","206,6"
8/4/2020,"382,6",,8/4/2020,"190,7",,7/30/2020,"3246,22",,8/10/2020,"206,8",,8/4/2020,"382,6","190,7","3306,51","205,2"
8/3/2020,"396,5",,8/3/2020,"199,1",,7/29/2020,"3258,44",,8/7/2020,210,,8/3/2020,"396,5","199,1","3294,61",211
7/31/2020,"385,5",,7/31/2020,"195,4",,7/28/2020,"3218,44",,8/6/2020,"205,8",,7/31/2020,"385,5","195,4","3271,12","205,6"
7/30/2020,"386,5",,7/30/2020,"196,15",,7/27/2020,"3239,41",,8/5/2020,"206,6",,7/30/2020,"386,5","196,15","3246,22","207,5"
7/29/2020,"394,1",,7/29/2020,"199,45",,7/24/2020,"3215,63",,8/4/2020,"205,2",,7/29/2020,"394,1","199,45","3258,44","212,7"
7/28/2020,"389,2",,7/28/2020,"196,55",,7/23/2020,"3235,66",,8/3/2020,211,,7/28/2020,"389,2","196,55","3218,44","207,4"
7/27/2020,"384,7",,7/27/2020,"195,65",,7/22/2020,"3276,02",,7/31/2020,"205,6",,7/27/2020,"384,7","195,65","3239,41","207,1"
7/24/2020,"380,4",,7/24/2020,"195,3",,7/21/2020,"3257,3",,7/30/2020,"207,5",,7/24/2020,"380,4","195,3","3215,63","203,8"
7/23/2020,"390,1",,7/23/2020,"195,75",,7/20/2020,"3251,84",,7/29/2020,"212,7",,7/23/2020,"390,1","195,75","3235,66","209,9"
7/22/2020,"392,3",,7/22/2020,"196,85",,7/17/2020,"3224,73",,7/28/2020,"207,4",,7/22/2020,"392,3","196,85","3276,02",211
7/21/2020,"391,7",,7/21/2020,196,,7/16/2020,"3215,57",,7/27/2020,"207,1",,7/21/2020,"391,7",196,"3257,3","211,1"
7/20/2020,"389,6",,7/20/2020,"196,6",,7/15/2020,"3226,56",,7/24/2020,"203,8",,7/20/2020,"389,6","196,6","3251,84","209,9"
7/17/2020,"379,3",,7/17/2020,"191,15",,7/14/2020,"3197,52",,7/23/2020,"209,9",,7/17/2020,"379,3","191,15","3224,73","205,7"
7/16/2020,"377,2",,7/16/2020,191,,7/13/2020,"3155,22",,7/22/2020,211,,7/16/2020,"377,2",191,"3215,57",206
7/15/2020,383,,7/15/2020,"196,3",,7/10/2020,"3185,04",,7/21/2020,"211,1",,7/15/2020,383,"196,3","3226,56","208,8"
7/14/2020,373,,7/14/2020,"186,45",,7/9/2020,"3152,05",,7/20/2020,"209,9",,7/14/2020,373,"186,45","3197,52","198,3"
7/13/2020,"377,3",,7/13/2020,"188,8",,7/8/2020,"3169,94",,7/17/2020,"205,7",,7/13/2020,"377,3","188,8","3155,22","202,1"
7/10/2020,"375,5",,7/10/2020,"185,4",,7/7/2020,"3145,32",,7/16/2020,206,,7/10/2020,"375,5","185,4","3185,04","199,7"
7/9/2020,"379,4",,7/9/2020,"186,55",,7/6/2020,"3179,72",,7/15/2020,"208,8",,7/9/2020,"379,4","186,55","3152,05",200
7/8/2020,"376,5",,7/8/2020,"184,75",,7/2/2020,"3130,01",,7/14/2020,"198,3",,7/8/2020,"376,5","184,75","3169,94","197,65"
7/7/2020,"370,4",,7/7/2020,"184,5",,7/1/2020,"3115,86",,7/13/2020,"202,1",,7/7/2020,"370,4","184,5","3145,32","200,3"
7/6/2020,"375,4",,7/6/2020,"188,55",,6/30/2020,"3100,29",,7/10/2020,"199,7",,7/6/2020,"375,4","188,55","3179,72","202,8"
7/3/2020,"367,9",,7/3/2020,"181,85",,6/29/2020,"3053,24",,7/9/2020,200,,7/3/2020,"367,9","181,85","3130,01","192,5"
7/2/2020,"365,6",,7/2/2020,181,,6/26/2020,"3009,05",,7/8/2020,"197,65",,7/2/2020,"365,6",181,"3130,01","195,6"
7/1/2020,"358,5",,7/1/2020,176,,6/25/2020,"3083,76",,7/7/2020,"200,3",,7/1/2020,"358,5",176,"3115,86","191,45"
6/30/2020,"353,4",,6/30/2020,"174,9",,6/24/2020,"3050,33",,7/6/2020,"202,8",,6/30/2020,"353,4","174,9","3100,29","189,15"
6/29/2020,"360,2",,6/29/2020,"174,9",,6/23/2020,"3131,29",,7/3/2020,"192,5",,6/29/2020,"360,2","174,9","3053,24","190,9"
6/26/2020,"357,5",,6/26/2020,"177,7",,6/22/2020,"3117,86",,7/2/2020,"195,6",,6/26/2020,"357,5","177,7","3009,05","193,65"
6/25/2020,"355,2",,6/25/2020,178,,6/19/2020,"3097,74",,7/1/2020,"191,45",,6/25/2020,"355,2",178,"3083,76","190,85"
6/24/2020,"361,9",,6/24/2020,184,,6/18/2020,"3115,34",,6/30/2020,"189,15",,6/24/2020,"361,9",184,"3050,33","188,9"
6/23/2020,"368,1",,6/23/2020,"187,5",,6/17/2020,"3113,49",,6/29/2020,"190,9",,6/23/2020,"368,1","187,5","3131,29","197,95"
6/22/2020,"364,6",,6/22/2020,"188,6",,6/16/2020,"3124,74",,6/26/2020,"193,65",,6/22/2020,"364,6","188,6","3117,86","198,85"
6/19/2020,"370,2",,6/19/2020,"191,9",,6/15/2020,"3066,59",,6/25/2020,"190,85",,6/19/2020,"370,2","191,9","3097,74","202,8"
6/18/2020,"358,5",,6/18/2020,"185,65",,6/12/2020,"3041,31",,6/24/2020,"188,9",,6/18/2020,"358,5","185,65","3115,34","202,2"
6/17/2020,"365,5",,6/17/2020,"190,9",,6/11/2020,"3002,1",,6/23/2020,"197,95",,6/17/2020,"365,5","190,9","3113,49","204,6"
6/16/2020,356,,6/16/2020,"186,35",,6/10/2020,"3190,14",,6/22/2020,"198,85",,6/16/2020,356,"186,35","3124,74","202,1"
6/15/2020,"347,8",,6/15/2020,182,,6/9/2020,"3207,18",,6/19/2020,"202,8",,6/15/2020,"347,8",182,"3066,59","197,04"
6/12/2020,"351,8",,6/12/2020,183,,6/8/2020,"3232,39",,6/18/2020,"202,2",,6/12/2020,"351,8",183,"3041,31","197,04"
6/11/2020,"351,8",,6/11/2020,"179,5",,6/5/2020,"3193,93",,6/17/2020,"204,6",,6/11/2020,"351,8","179,5","3002,1","195,25"
6/10/2020,"358,8",,6/10/2020,"188,3",,6/4/2020,"3112,35",,6/16/2020,"202,1",,6/10/2020,"358,8","188,3","3190,14","202,75"
6/9/2020,"359,7",,6/9/2020,"191,2",,6/3/2020,"3122,87",,6/15/2020,"197,04",,6/9/2020,"359,7","191,2","3207,18","204,14"
6/8/2020,"366,7",,6/8/2020,"190,15",,6/2/2020,"3080,82",,6/12/2020,"197,04",,6/8/2020,"366,7","190,15","3232,39","208,21"
6/4/2020,"364,6",,6/4/2020,"192,3",,6/1/2020,"3055,73",,6/11/2020,"195,25",,6/4/2020,"364,6","192,3","3112,35","209,01"
6/3/2020,"362,3",,6/3/2020,"190,6",,5/29/2020,"3044,31",,6/10/2020,"202,75",,6/3/2020,"362,3","190,6","3122,87","209,7"
6/2/2020,"359,9",,6/2/2020,"187,05",,5/28/2020,"3029,73",,6/9/2020,"204,14",,6/2/2020,"359,9","187,05","3080,82","206,23"
5/29/2020,"361,7",,5/29/2020,"189,3",,5/27/2020,"3036,13",,6/8/2020,"208,21",,5/29/2020,"361,7","189,3","3044,31","209,11"
5/28/2020,"350,1",,5/28/2020,"187,9",,5/26/2020,"2991,77",,6/5/2020,"208,41",,5/28/2020,"350,1","187,9","3029,73","204,64"
5/27/2020,"337,2",,5/27/2020,"182,5",,5/22/2020,"2955,45",,6/4/2020,"209,01",,5/27/2020,"337,2","182,5","3036,13","197,68"
5/26/2020,"350,1",,5/26/2020,"188,3",,5/21/2020,"2948,51",,6/3/2020,"209,7",,5/26/2020,"350,1","188,3","2991,77","206,32"
5/25/2020,"357,4",,5/25/2020,"185,5",,5/20/2020,"2971,61",,6/2/2020,"206,23",,5/25/2020,"357,4","185,5","2971,61","210,89"
5/20/2020,"344,9",,5/20/2020,"178,1",,5/19/2020,"2922,94",,5/29/2020,"209,11",,5/20/2020,"344,9","178,1","2971,61","206,23"
5/19/2020,"337,9",,5/19/2020,168,,5/18/2020,"2953,91",,5/28/2020,"204,64",,5/19/2020,"337,9",168,"2922,94","202,45"
5/18/2020,"330,6",,5/18/2020,170,,5/15/2020,"2863,7",,5/27/2020,"197,68",,5/18/2020,"330,6",170,"2953,91","193,66"
5/15/2020,"320,2",,5/15/2020,"165,15",,5/14/2020,"2852,5",,5/26/2020,"206,32",,5/15/2020,"320,2","165,15","2863,7","183,48"
5/14/2020,"318,6",,5/14/2020,"160,5",,5/13/2020,2820,,5/25/2020,"210,89",,5/14/2020,"318,6","160,5","2852,5","179,06"
5/13/2020,"334,6",,5/13/2020,"166,8",,5/12/2020,"2870,12",,5/22/2020,"202,55",,5/13/2020,"334,6","166,8",2820,"186,71"
